,date,time,temperature,relative_humidity,wind_speed,wind_direction,load,__fileposition__
17013,20171209,200000,-1.799999952316284,72,2," north-northeast                     ",23124,918648
17014,20171209,210000,-2.700000047683716,78,1," north                               ",22555,918702
17015,20171209,220000,-2.900000095367432,79,1," north                               ",22080,918756
17016,20171209,230000,-3.099999904632568,77,3," north-northeast                     ",21603,918810
17017,20171210,0,-3.599999904632568,78,2," north-northeast                     ",21320,918864
17018,20171210,10000,-4.199999809265137,82,1," north-northeast                     ",21186,918918
17019,20171210,20000,-4.599999904632568,82,2," north-east                          ",21113,918972
17020,20171210,30000,-4.5,80,2," north-east                          ",21135,919026
17021,20171210,40000,-5.099999904632568,82,1," north-east                          ",21271,919080
17022,20171210,50000,-5.400000095367432,82,3," north-northeast                     ",21584,919134
17023,20171210,60000,-6.599999904632568,87,0,"no-wind                              ",22167,919188
17024,20171210,70000,-6.400000095367432,86,1," north-northeast                     ",22970,919242
17025,20171210,80000,-5.5,82,3," north-northeast                     ",23976,919296
17026,20171210,90000,-6.400000095367432,86,1," north-east                          ",24582,919350
17027,20171210,100000,-6.599999904632568,85,1," north-northwest                     ",24482,919404
17028,20171210,110000,-4.099999904632568,79,1," south                               ",24515,919458
17029,20171210,120000,-3.799999952316284,78,1," east                                ",24640,919512
17030,20171210,130000,-2.5,77,2," north-east                          ",24833,919566
17031,20171210,140000,-3.0,78,2," north-east                          ",25263,919620
17032,20171210,150000,-3.900000095367432,81,2," north-east                          ",25740,919674
17033,20171210,160000,-4.5,84,4," north-northeast                     ",25613,919728
17034,20171210,170000,-4.699999809265137,85,3," north-east                          ",25250,919782
17035,20171210,180000,-5.099999904632568,86,3," north-east                          ",25109,919836
17036,20171210,190000,-4.699999809265137,86,2," north-east                          ",24781,919890
17037,20171210,200000,-4.0,86,3," north-northeast                     ",24445,919944
17038,20171210,210000,-3.5,85,3," north-east                          ",23778,919998
17039,20171210,220000,-3.5,85,3," north-northeast                     ",23079,920052
17040,20171210,230000,-3.200000047683716,85,5," north-northeast                     ",22162,920106
17041,20171211,0,-2.900000095367432,86,4," north-east                          ",21744,920160
17042,20171211,10000,-2.799999952316284,86,2," north-east                          ",21551,920214
17043,20171211,20000,-2.700000047683716,83,4," north-east                          ",21626,920268
17044,20171211,30000,-2.5,84,3," north-northeast                     ",21835,920322
17045,20171211,40000,-2.5,85,3," north-northeast                     ",22578,920376
17046,20171211,50000,-2.400000095367432,86,3," north-northeast                     ",24349,920430
17047,20171211,60000,-2.5,89,2," north-northeast                     ",26478,920484
17048,20171211,70000,-2.400000095367432,85,2," north-east                          ",27183,920538
17049,20171211,80000,-2.200000047683716,85,3," north-east                          ",26961,920592
17050,20171211,90000,-2.099999904632568,85,3," north-east                          ",27175,920646
17051,20171211,100000,-1.899999976158142,84,3," north-east                          ",26766,920700
17052,20171211,110000,-1.700000047683716,83,3," north-northeast                     ",26500,920754
17053,20171211,120000,-1.5,82,4," north-northeast                     ",26583,920808
17054,20171211,130000,-1.200000047683716,82,2," north-northeast                     ",26752,920862
17055,20171211,140000,-1.200000047683716,83,2," north-east                          ",26975,920916
17056,20171211,150000,-1.200000047683716,83,2," north-east                          ",27177,920970
17057,20171211,160000,-1.299999952316284,84,3," north-northeast                     ",26970,921024
17058,20171211,170000,-1.399999976158142,84,2," north-northeast                     ",26768,921078
17059,20171211,180000,-1.5,83,4," north-northeast                     ",26469,921132
17060,20171211,190000,-1.899999976158142,83,4," north-east                          ",26103,921186
17061,20171211,200000,-2.0,83,2," north-northeast                     ",25578,921240
17062,20171211,210000,-2.200000047683716,83,5," north                               ",24699,921294
17063,20171211,220000,-2.5,83,4," north-northeast                     ",23482,921348
17064,20171211,230000,-2.700000047683716,83,2," north-northeast                     ",22669,921402
17065,20171212,0,-2.099999904632568,80,4," north                               ",22196,921456
17066,20171212,10000,-2.0,79,5," north-northeast                     ",22056,921510
17067,20171212,20000,-2.599999904632568,81,5," north-northeast                     ",22218,921564
17068,20171212,30000,-2.700000047683716,79,3," north-northeast                     ",22439,921618
17069,20171212,40000,-3.0,79,5," north                               ",23122,921672
17070,20171212,50000,-3.599999904632568,82,3," north-east                          ",25079,921726
17071,20171212,60000,-3.400000095367432,81,3," north-northeast                     ",27219,921780
17072,20171212,70000,-3.799999952316284,81,2," north                               ",27838,921834
17073,20171212,80000,-3.799999952316284,80,2," north-northeast                     ",27611,921888
17074,20171212,90000,-4.0,79,2," north-east                          ",27429,921942
17075,20171212,100000,-4.300000190734863,80,1," west                                ",27214,921996
17076,20171212,110000,-3.5,72,2," north-east                          ",26995,922050
17077,20171212,120000,-3.099999904632568,71,1," south-southeast                     ",26845,922104
17078,20171212,130000,-2.299999952316284,69,2," south-east                          ",26927,922158
17079,20171212,140000,-2.799999952316284,70,2," south-southeast                     ",27392,922212
17080,20171212,150000,-3.900000095367432,70,1," east                                ",27712,922266
17081,20171212,160000,-5.199999809265137,74,2," north-east                          ",27899,922320
17082,20171212,170000,-6.400000095367432,80,1," north-northwest                     ",27345,922374
17083,20171212,180000,-7.5,83,0,"no-wind                              ",27178,922428
17084,20171212,190000,-8.0,82,3," north-northeast                     ",26986,922482
17085,20171212,200000,-8.5,84,2," north-east                          ",26382,922536
17086,20171212,210000,-9.0,85,2," north-east                          ",25292,922590
17087,20171212,220000,-9.100000381469727,84,3," north-northeast                     ",24376,922644
17088,20171212,230000,-9.5,85,3," north-east                          ",23482,922698
17089,20171213,0,-9.300000190734863,88,2," north-northeast                     ",23030,922752
17090,20171213,10000,-8.0,90,2," north-northeast                     ",22776,922806
17091,20171213,20000,-8.899999618530273,90,3," north-northeast                     ",22659,922860
17092,20171213,30000,-9.0,90,2," north-northeast                     ",22726,922914
17093,20171213,40000,-10.19999980926514,87,2," north-east                          ",23457,922968
